date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:32	8138/8138	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Mar%202018%2015:32:26%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/fonts/Flaticon.eot?	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/fonts/Flaticond41d.eot	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/flaticon.css)
13:26:32	7960/7960	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Mar%202018%2015:32:26%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/fonts/Flaticon.ttf	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/fonts/Flaticon.ttf	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/flaticon.css)
13:26:37	152796/152796	---M--	200	added ('OK')	font/ttf	date:Sat,%2030%20Jul%202016%2006:15:26%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/fonts/fontawesome-webfont.ttf?v=4.6.3	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/fonts/fontawesome-webfont5b62.ttf	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/font-awesome.min.css)
13:26:42	20449/20449	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Mar%202020%2016:26:31%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/Flaticon.svg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/Flaticon.svg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/flaticon.css)
13:26:48	20449/20449	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Mar%202020%2016:26:44%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/owl.video.play.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/owl.video.play.4b.delayed	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/owl.carousel.min.css)
13:27:22	194788/194788	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Mar%202018%2021:10:22%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/about/abt-left-thumb.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/about/abt-left-thumb.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/styles.css)
13:27:26	211074/211074	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2022:37:38%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/ft3-blog-bg.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/ft3-blog-bg.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/styles.css)
13:27:28	267268/267268	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Mar%202018%2000:06:10%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/appoinment/appoinment-left-thumb.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/appoinment/appoinment-left-thumb.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/styles.css)
13:27:43	85062/85062	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2021:59:18%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img1.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img1.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:27:47	352028/352028	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Mar%202018%2000:47:54%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/bg/cta-bg.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/bg/cta-bg.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/styles.css)
13:27:55	72540/72540	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2021:59:32%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img2.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img2.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:27:56	52058/52058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2021:59:44%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img3.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img3.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:05	60448/60448	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2021:59:54%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img4.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img4.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:09	80906/80906	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2022:00:04%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img5.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img5.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:12	319366/319366	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Mar%202018%2020:55:28%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/bg/crumbs-bg.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/bg/crumbs-bg.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/css/styles.css)
13:28:15	31531/31531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2022:38:06%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/small-thumb1.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/small-thumb1.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:18	33899/33899	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2022:38:20%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/small-thumb2.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/small-thumb2.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:19	1895/1895	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Mar%202018%2022:04:44%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/newro-ico.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/newro-ico.png	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/service-details.html)
13:28:20	1839/1839	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Mar%202018%2022:06:02%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/heart-beat-icon.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/heart-beat-icon.png	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/service-details.html)
13:28:20	31959/31959	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2022:38:30%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/small-thumb3.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/small-thumb3.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:20	351044/351044	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Mar%202018%2021:37:44%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/about/abt-left-thumb2.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/about/abt-left-thumb2.png	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:20	99634/99634	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Mar%202018%2022:00:14%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img6.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/img6.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/index2.html)
13:28:20	1523/1523	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Mar%202018%2022:09:16%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/pen-icon.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/pen-icon.png	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/service-details.html)
13:28:21	1578/1578	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Mar%202018%2022:09:42%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/gnaewrf-icon.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/gnaewrf-icon.png	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/service-details.html)
13:28:21	1667/1667	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Mar%202018%2022:10:06%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/palmonary-icon.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/palmonary-icon.png	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/service-details.html)
13:28:21	1521/1521	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Mar%202018%2022:10:26%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/haddi-icon.png	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/icon/haddi-icon.png	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/service-details.html)
13:28:25	12763/12763	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:35:02%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/author/img1.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/author/img1.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:27	12117/12117	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:35:16%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/author/img2.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/author/img2.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:30	12419/12419	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:35:28%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/author/img3.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/author/img3.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:32	6901/6901	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:30:58%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img1.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img1.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:37	20449/20449	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Mar%202020%2016:28:32%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-standard.html	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-standard.html	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:39	5954/5954	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:31:10%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img2.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img2.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:40	6941/6941	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:31:22%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img3.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img3.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:41	6481/6481	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:31:32%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img4.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/recent-post/img4.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:42	132461/132461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:45:20%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/blog-details-small-img.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/blog-details-small-img.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
13:28:54	97490/97490	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2019:37:40%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/doctors/tm-left-img.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/doctors/tm-left-img.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/team-details.html)
13:28:54	265123/265123	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Mar%202018%2022:11:10%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/service-details-img.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/service/service-details-img.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/service-details.html)
13:28:57	298195/298195	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Mar%202018%2017:36:16%20GMT	http://irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/blog-details-img.jpg	D:/projetos/maricamed/src/main/resources/theme/maricamed-theme/irsfoundation.com/tf/html/medytuch-preview/medytuch/assets/img/blog/blog-details-img.jpg	(from http://irsfoundation.com/tf/html/medytuch-preview/medytuch/blog-details.html)
